latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
51.30886,-121.41811,327.97,0.48,0.4,2026-08-02,2114,N20,VIIRS,n,2.0NRT,287.81,5.04,D
51.3089,-121.45367,346.36,0.48,0.4,2026-08-02,2114,N20,VIIRS,n,2.0NRT,288.51,8.01,D
51.31031,-121.40422,346.23,0.48,0.4,2026-08-02,2114,N20,VIIRS,n,2.0NRT,291.87,10.39,D
51.31252,-121.4191,343.7,0.48,0.4,2026-08-02,2114,N20,VIIRS,n,2.0NRT,290.18,5.04,D
51.31326,-121.41215,344.92,0.48,0.4,2026-08-02,2114,N20,VIIRS,n,2.0NRT,291.08,10.39,D
51.31401,-121.44082,326.74,0.48,0.4,2026-08-02,2114,N20,VIIRS,n,2.0NRT,284.15,4.69,D
51.31474,-121.43391,340.79,0.48,0.4,2026-08-02,2114,N20,VIIRS,n,2.0NRT,290.28,4.69,D
51.31547,-121.42699,339.28,0.48,0.4,2026-08-02,2114,N20,VIIRS,n,2.0NRT,290.31,4.67,D
51.3162,-121.42005,329.94,0.48,0.4,2026-08-02,2114,N20,VIIRS,n,2.0NRT,287.08,4.67,D
51.31692,-121.4131,350.58,0.48,0.4,2026-08-02,2114,N20,VIIRS,n,2.0NRT,296.35,19.54,D
51.31771,-121.61848,367,0.48,0.4,2026-08-02,2114,N20,VIIRS,h,2.0NRT,297.05,21.07,D
51.31771,-121.51281,339.98,0.48,0.4,2026-08-02,2114,N20,VIIRS,n,2.0NRT,290.3,6.29,D
51.31913,-121.42795,327.62,0.48,0.4,2026-08-02,2114,N20,VIIRS,n,2.0NRT,287.07,4.67,D
51.31986,-121.42102,344.14,0.48,0.4,2026-08-02,2114,N20,VIIRS,n,2.0NRT,291.42,4.67,D
51.33379,-121.53828,330.93,0.48,0.4,2026-08-02,2114,N20,VIIRS,n,2.0NRT,290.77,4.89,D
51.34058,-121.99241,342.97,0.46,0.39,2026-08-02,2114,N20,VIIRS,n,2.0NRT,288.56,63.32,D
51.34131,-121.98573,338.02,0.47,0.39,2026-08-02,2114,N20,VIIRS,n,2.0NRT,290.98,48.6,D
51.34418,-121.99344,367,0.46,0.39,2026-08-02,2114,N20,VIIRS,h,2.0NRT,341.74,63.32,D
51.3449,-121.98677,345.83,0.47,0.39,2026-08-02,2114,N20,VIIRS,n,2.0NRT,298.36,48.6,D
51.35063,-122.00217,332.12,0.46,0.39,2026-08-02,2114,N20,VIIRS,n,2.0NRT,293.84,16.47,D
51.36427,-122.01283,344.14,0.46,0.39,2026-08-02,2114,N20,VIIRS,n,2.0NRT,305.44,30.34,D
51.36786,-122.01385,345.35,0.46,0.39,2026-08-02,2114,N20,VIIRS,n,2.0NRT,302.59,14.26,D
51.37145,-122.01485,343.41,0.46,0.39,2026-08-02,2114,N20,VIIRS,n,2.0NRT,301.65,14.26,D
51.37504,-122.01591,343.22,0.46,0.39,2026-08-02,2114,N20,VIIRS,n,2.0NRT,303.69,16.24,D
51.40524,-122.01076,340.31,0.46,0.39,2026-08-02,2114,N20,VIIRS,n,2.0NRT,291.51,6.1,D
51.41603,-122.01366,367,0.46,0.39,2026-08-02,2114,N20,VIIRS,h,2.0NRT,339.82,221.23,D
51.4168,-122.00681,338.99,0.47,0.39,2026-08-02,2114,N20,VIIRS,n,2.0NRT,291.06,43.52,D
51.42401,-122.00863,340.3,0.47,0.39,2026-08-02,2114,N20,VIIRS,n,2.0NRT,297.04,10.97,D
52.7564,-105.31463,328.09,0.77,0.77,2026-08-02,2114,N20,VIIRS,n,2.0NRT,289.7,7.15,D
19.39923,-155.27824,333.06,0.61,0.71,2026-08-02,2246,N20,VIIRS,l,2.0NRT,305.14,13.04,D
19.40053,-155.27261,343.15,0.61,0.71,2026-08-02,2246,N20,VIIRS,n,2.0NRT,309.08,13.04,D
19.40186,-155.26688,334.51,0.61,0.71,2026-08-02,2246,N20,VIIRS,n,2.0NRT,302.77,15.28,D
19.40424,-155.28578,332.72,0.61,0.71,2026-08-02,2246,N20,VIIRS,l,2.0NRT,305.81,21.29,D
19.40435,-155.28786,332.02,0.61,0.71,2026-08-02,2246,N20,VIIRS,l,2.0NRT,304.88,12.7,D
19.40553,-155.28015,332.65,0.61,0.71,2026-08-02,2246,N20,VIIRS,l,2.0NRT,304.94,28.07,D
19.40565,-155.28238,334.02,0.61,0.71,2026-08-02,2246,N20,VIIRS,l,2.0NRT,305.09,12.7,D
19.40815,-155.26883,332.09,0.61,0.71,2026-08-02,2246,N20,VIIRS,n,2.0NRT,297.13,13.82,D
19.40832,-155.27115,326.85,0.61,0.71,2026-08-02,2246,N20,VIIRS,l,2.0NRT,298.68,19.58,D
19.40138,-155.28775,329.02,0.56,0.69,2026-08-03,28,N20,VIIRS,l,2.0NRT,301.98,5.42,D
19.40188,-155.28215,335.33,0.56,0.69,2026-08-03,28,N20,VIIRS,n,2.0NRT,301.84,5.42,D
19.404,-155.28561,332.47,0.56,0.69,2026-08-03,28,N20,VIIRS,n,2.0NRT,299.93,7.39,D
19.40446,-155.28012,329.79,0.56,0.69,2026-08-03,28,N20,VIIRS,n,2.0NRT,296.03,7.39,D
19.40772,-155.28848,330.75,0.56,0.69,2026-08-03,28,N20,VIIRS,l,2.0NRT,303.1,5.42,D
19.40824,-155.28276,327.12,0.56,0.69,2026-08-03,28,N20,VIIRS,l,2.0NRT,298.2,5.42,D
19.41032,-155.28665,328.96,0.56,0.69,2026-08-03,28,N20,VIIRS,l,2.0NRT,301.26,7.39,D
50.51649,-104.63342,297.13,0.78,0.78,2026-08-03,744,N20,VIIRS,n,2.0NRT,282.11,2.69,N
50.52341,-104.64543,296.34,0.79,0.78,2026-08-03,744,N20,VIIRS,n,2.0NRT,281.48,1.52,N
50.5243,-104.64141,296.1,0.79,0.78,2026-08-03,744,N20,VIIRS,n,2.0NRT,282.4,2.53,N
51.67797,-91.91193,302.33,0.44,0.46,2026-08-03,744,N20,VIIRS,n,2.0NRT,287.57,1.68,N
52.27291,-91.08306,309.72,0.42,0.45,2026-08-03,744,N20,VIIRS,n,2.0NRT,288.63,1.28,N
43.51845,-90.95648,300.68,0.49,0.41,2026-08-03,746,N20,VIIRS,n,2.0NRT,287.58,0.57,N
44.76604,-93.0411,306.08,0.42,0.45,2026-08-03,746,N20,VIIRS,n,2.0NRT,293.45,1.42,N
46.73165,-92.07616,315.07,0.4,0.44,2026-08-03,746,N20,VIIRS,n,2.0NRT,288.43,1.53,N
47.47707,-103.2153,299.02,0.67,0.74,2026-08-03,746,N20,VIIRS,n,2.0NRT,281.53,2.7,N
47.91766,-103.10873,295.2,0.67,0.73,2026-08-03,746,N20,VIIRS,n,2.0NRT,279.16,1.6,N
47.91831,-103.11298,295.56,0.67,0.73,2026-08-03,746,N20,VIIRS,n,2.0NRT,274.4,2,N
48.06669,-102.35106,323.76,0.61,0.71,2026-08-03,746,N20,VIIRS,n,2.0NRT,285.84,3.04,N
35.89195,-89.78181,330.49,0.39,0.36,2026-08-03,748,N20,VIIRS,n,2.0NRT,292.84,3.21,N
35.89528,-89.78107,302.79,0.39,0.36,2026-08-03,748,N20,VIIRS,n,2.0NRT,291.18,3.21,N
35.8986,-89.78033,310.47,0.39,0.36,2026-08-03,748,N20,VIIRS,n,2.0NRT,293.24,1.23,N
35.93683,-89.71385,339.12,0.39,0.36,2026-08-03,748,N20,VIIRS,n,2.0NRT,293.29,2.8,N
35.94015,-89.71311,307.1,0.39,0.36,2026-08-03,748,N20,VIIRS,n,2.0NRT,293.39,2.8,N
35.94679,-89.71164,303.17,0.39,0.36,2026-08-03,748,N20,VIIRS,n,2.0NRT,291.86,0.66,N
36.80442,-100.77667,308.31,0.44,0.62,2026-08-03,748,N20,VIIRS,n,2.0NRT,290.31,0.82,N
36.80468,-100.78168,304.69,0.44,0.63,2026-08-03,748,N20,VIIRS,n,2.0NRT,290.42,0.75,N
36.80967,-100.76618,312.96,0.44,0.62,2026-08-03,748,N20,VIIRS,n,2.0NRT,290.11,2.41,N
36.81014,-100.76777,330.58,0.44,0.62,2026-08-03,748,N20,VIIRS,n,2.0NRT,290.6,1.99,N
36.81038,-100.77275,300.43,0.44,0.62,2026-08-03,748,N20,VIIRS,n,2.0NRT,290.33,1.99,N
36.81072,-100.78613,320.63,0.44,0.63,2026-08-03,748,N20,VIIRS,n,2.0NRT,292.45,2.68,N
36.81098,-100.79111,319.24,0.44,0.63,2026-08-03,748,N20,VIIRS,n,2.0NRT,291.05,2.55,N
36.81107,-100.78773,318.81,0.44,0.63,2026-08-03,748,N20,VIIRS,n,2.0NRT,292.46,1.58,N
36.8113,-100.7927,315.92,0.44,0.63,2026-08-03,748,N20,VIIRS,n,2.0NRT,291.09,1.58,N
36.81544,-100.76562,330.62,0.44,0.62,2026-08-03,748,N20,VIIRS,n,2.0NRT,292.34,2.41,N
36.8157,-100.77057,306.53,0.44,0.62,2026-08-03,748,N20,VIIRS,n,2.0NRT,290.42,3.74,N
36.81591,-100.76715,324.22,0.44,0.62,2026-08-03,748,N20,VIIRS,n,2.0NRT,291.32,1.99,N
37.00923,-93.09508,307.75,0.51,0.41,2026-08-03,748,N20,VIIRS,n,2.0NRT,289.22,1.14,N
37.14952,-94.82777,314.23,0.42,0.45,2026-08-03,748,N20,VIIRS,n,2.0NRT,292.29,1.52,N
37.43977,-92.06092,303.69,0.47,0.4,2026-08-03,748,N20,VIIRS,n,2.0NRT,288.24,0.49,N
37.89459,-90.53039,304.07,0.42,0.38,2026-08-03,748,N20,VIIRS,n,2.0NRT,291.06,0.82,N
37.96892,-90.07542,319.06,0.41,0.37,2026-08-03,748,N20,VIIRS,n,2.0NRT,292.19,1.74,N
37.97507,-90.0693,309.39,0.41,0.37,2026-08-03,748,N20,VIIRS,n,2.0NRT,291.65,1.56,N
38.00813,-90.08117,326.45,0.41,0.37,2026-08-03,748,N20,VIIRS,n,2.0NRT,293.1,2.43,N
38.32364,-93.12926,307.74,0.53,0.42,2026-08-03,748,N20,VIIRS,n,2.0NRT,290.58,1.23,N
38.33044,-92.58268,302.67,0.5,0.41,2026-08-03,748,N20,VIIRS,n,2.0NRT,290.11,0.81,N
38.5712,-91.72532,303.88,0.47,0.4,2026-08-03,748,N20,VIIRS,n,2.0NRT,290.14,0.36,N
38.64646,-89.45505,316.43,0.4,0.37,2026-08-03,748,N20,VIIRS,n,2.0NRT,290.32,1.75,N
38.69364,-90.13001,339.12,0.42,0.37,2026-08-03,748,N20,VIIRS,n,2.0NRT,292.78,5.31,N
38.69428,-90.13477,304.45,0.42,0.37,2026-08-03,748,N20,VIIRS,n,2.0NRT,292.84,1.52,N
38.69493,-90.13953,320.43,0.42,0.37,2026-08-03,748,N20,VIIRS,n,2.0NRT,293.52,1.52,N
38.69705,-90.12925,309.69,0.42,0.37,2026-08-03,748,N20,VIIRS,n,2.0NRT,294.45,1.37,N
38.6977,-90.13401,325.99,0.42,0.37,2026-08-03,748,N20,VIIRS,n,2.0NRT,293.79,2.89,N
38.74165,-90.4614,307.8,0.43,0.38,2026-08-03,748,N20,VIIRS,n,2.0NRT,291.12,0.51,N
38.82106,-90.01392,304.22,0.41,0.37,2026-08-03,748,N20,VIIRS,n,2.0NRT,290.21,0.72,N
38.83831,-90.06399,303.21,0.42,0.37,2026-08-03,748,N20,VIIRS,n,2.0NRT,293.11,2.05,N
39.53671,-90.71734,299.19,0.44,0.38,2026-08-03,748,N20,VIIRS,n,2.0NRT,289.18,0.51,N
39.67931,-91.31659,303.16,0.46,0.39,2026-08-03,748,N20,VIIRS,n,2.0NRT,291.76,1.31,N
39.69483,-95.06971,304.1,0.46,0.47,2026-08-03,748,N20,VIIRS,n,2.0NRT,290.77,0.71,N
39.78267,-95.10336,321.25,0.46,0.47,2026-08-03,748,N20,VIIRS,n,2.0NRT,291.57,2.84,N
40.57839,-92.62938,300.88,0.54,0.42,2026-08-03,748,N20,VIIRS,n,2.0NRT,289.52,0.53,N
40.6425,-89.64255,315.72,0.42,0.38,2026-08-03,748,N20,VIIRS,n,2.0NRT,291.35,1.53,N
41.24671,-93.36194,308.9,0.39,0.44,2026-08-03,748,N20,VIIRS,n,2.0NRT,289.99,0.93,N
41.46374,-90.6841,302.64,0.46,0.39,2026-08-03,748,N20,VIIRS,n,2.0NRT,291.31,1.39,N
41.48175,-90.83251,311.33,0.46,0.39,2026-08-03,748,N20,VIIRS,n,2.0NRT,290.25,1.89,N
41.77437,-89.60462,310.67,0.43,0.38,2026-08-03,748,N20,VIIRS,n,2.0NRT,288.94,0.79,N
29.00383,-95.40509,310.09,0.54,0.42,2026-08-03,750,N20,VIIRS,n,2.0NRT,297.15,3.18,N
29.06863,-95.75204,311.47,0.56,0.43,2026-08-03,750,N20,VIIRS,n,2.0NRT,298.56,3.53,N
29.0697,-95.75229,309,0.56,0.43,2026-08-03,750,N20,VIIRS,n,2.0NRT,298.67,4.16,N
29.07226,-95.74012,310.76,0.56,0.43,2026-08-03,750,N20,VIIRS,n,2.0NRT,296.65,1.85,N
29.37028,-94.91085,310.59,0.52,0.41,2026-08-03,750,N20,VIIRS,n,2.0NRT,297.85,3.09,N
29.37538,-94.92082,311.84,0.52,0.41,2026-08-03,750,N20,VIIRS,n,2.0NRT,299.21,4.29,N
29.37736,-94.93674,312.51,0.52,0.41,2026-08-03,750,N20,VIIRS,n,2.0NRT,299.14,3.79,N
29.57559,-98.03463,329.01,0.52,0.5,2026-08-03,750,N20,VIIRS,n,2.0NRT,295.36,6.45,N
29.59576,-89.89109,310.77,0.38,0.36,2026-08-03,750,N20,VIIRS,n,2.0NRT,295.65,2.79,N
29.61577,-95.02728,308.43,0.53,0.42,2026-08-03,750,N20,VIIRS,n,2.0NRT,296.2,2.35,N
29.62226,-95.04834,315.89,0.53,0.42,2026-08-03,750,N20,VIIRS,n,2.0NRT,297.08,3.25,N
29.63193,-97.48401,304.67,0.48,0.48,2026-08-03,750,N20,VIIRS,n,2.0NRT,294.4,0.76,N
29.68255,-98.18288,307.3,0.53,0.5,2026-08-03,750,N20,VIIRS,n,2.0NRT,295.1,2.09,N
29.68393,-91.47414,306.59,0.39,0.36,2026-08-03,750,N20,VIIRS,n,2.0NRT,295.43,1.07,N
29.74136,-95.12659,309.35,0.53,0.42,2026-08-03,750,N20,VIIRS,n,2.0NRT,296.77,0.79,N
29.74578,-94.9977,311.48,0.53,0.42,2026-08-03,750,N20,VIIRS,n,2.0NRT,298.85,2.34,N
29.7563,-93.87608,311.32,0.47,0.39,2026-08-03,750,N20,VIIRS,n,2.0NRT,297.49,2.15,N
29.75692,-93.8809,314.2,0.47,0.39,2026-08-03,750,N20,VIIRS,n,2.0NRT,297.41,2.98,N
29.75929,-93.87067,316.5,0.47,0.39,2026-08-03,750,N20,VIIRS,n,2.0NRT,296.93,2.15,N
29.75991,-93.87547,304.77,0.47,0.39,2026-08-03,750,N20,VIIRS,n,2.0NRT,291.53,2.15,N
29.76053,-93.88028,310.73,0.47,0.39,2026-08-03,750,N20,VIIRS,n,2.0NRT,294.62,2.98,N
29.8349,-93.96519,310.42,0.47,0.4,2026-08-03,750,N20,VIIRS,n,2.0NRT,297.55,3.01,N
29.87853,-94.91373,309.59,0.52,0.42,2026-08-03,750,N20,VIIRS,n,2.0NRT,296.71,2.62,N
29.99967,-90.39962,310.38,0.38,0.36,2026-08-03,750,N20,VIIRS,n,2.0NRT,297.24,1.35,N
30.00029,-90.40356,310.67,0.38,0.36,2026-08-03,750,N20,VIIRS,n,2.0NRT,296.53,1.35,N
30.00296,-90.39894,309.52,0.38,0.36,2026-08-03,750,N20,VIIRS,n,2.0NRT,295.89,1.35,N
30.01381,-93.9672,315.6,0.47,0.4,2026-08-03,750,N20,VIIRS,n,2.0NRT,297.53,2.47,N
30.04206,-93.33464,315.95,0.45,0.39,2026-08-03,750,N20,VIIRS,n,2.0NRT,296.87,2.87,N
30.055,-90.66977,308.33,0.39,0.36,2026-08-03,750,N20,VIIRS,n,2.0NRT,292.76,1.99,N
30.06791,-94.07178,311.82,0.48,0.4,2026-08-03,750,N20,VIIRS,n,2.0NRT,299.42,3.6,N
30.09083,-90.94955,311.98,0.39,0.36,2026-08-03,750,N20,VIIRS,n,2.0NRT,294.44,2.07,N
30.11611,-93.29525,314.51,0.45,0.39,2026-08-03,750,N20,VIIRS,n,2.0NRT,295.18,1.83,N
30.15058,-93.33636,321.22,0.45,0.39,2026-08-03,750,N20,VIIRS,n,2.0NRT,296.21,3.46,N
30.18152,-93.32875,308.83,0.45,0.39,2026-08-03,750,N20,VIIRS,n,2.0NRT,297.85,1.81,N
30.18445,-93.32349,310.01,0.45,0.39,2026-08-03,750,N20,VIIRS,n,2.0NRT,298.46,3.46,N
30.18853,-90.98849,312.42,0.39,0.36,2026-08-03,750,N20,VIIRS,n,2.0NRT,294.94,1.92,N
30.24325,-93.27526,314.04,0.45,0.39,2026-08-03,750,N20,VIIRS,n,2.0NRT,299.65,3.42,N
30.56115,-91.20925,309.71,0.39,0.36,2026-08-03,750,N20,VIIRS,n,2.0NRT,295.26,1.58,N
30.58319,-91.24258,318.61,0.39,0.36,2026-08-03,750,N20,VIIRS,n,2.0NRT,293.85,1.51,N
30.67767,-93.88705,308.77,0.48,0.4,2026-08-03,750,N20,VIIRS,n,2.0NRT,293.97,1.43,N
30.67774,-93.89033,310.51,0.48,0.4,2026-08-03,750,N20,VIIRS,n,2.0NRT,293.94,1.24,N
31.10576,-90.09423,303.03,0.38,0.36,2026-08-03,750,N20,VIIRS,n,2.0NRT,290.89,0.47,N
31.1203,-102.9735,307.07,0.53,0.67,2026-08-03,750,N20,VIIRS,n,2.0NRT,293.23,0.83,N
31.15312,-96.05335,328.54,0.41,0.45,2026-08-03,750,N20,VIIRS,n,2.0NRT,292.9,2.13,N
31.18869,-103.18662,314.41,0.55,0.68,2026-08-03,750,N20,VIIRS,n,2.0NRT,293.45,1.3,N
31.19219,-103.18748,311.8,0.55,0.68,2026-08-03,750,N20,VIIRS,n,2.0NRT,293.56,0.93,N
31.20275,-101.25478,303.45,0.42,0.61,2026-08-03,750,N20,VIIRS,n,2.0NRT,292.11,0.85,N
31.20305,-101.25923,310.6,0.42,0.61,2026-08-03,750,N20,VIIRS,n,2.0NRT,291.57,0.85,N
31.26646,-103.08887,307.94,0.54,0.68,2026-08-03,750,N20,VIIRS,n,2.0NRT,293.69,1.62,N
31.26905,-103.08878,311.32,0.54,0.68,2026-08-03,750,N20,VIIRS,n,2.0NRT,293.94,1.24,N
31.28721,-103.67673,304.29,0.59,0.7,2026-08-03,750,N20,VIIRS,n,2.0NRT,292.49,0.67,N
31.3528,-96.16775,309.44,0.42,0.45,2026-08-03,750,N20,VIIRS,n,2.0NRT,295.39,2.61,N
31.35329,-96.1722,310.06,0.42,0.45,2026-08-03,750,N20,VIIRS,n,2.0NRT,293.93,1.51,N
31.35573,-103.22803,336.17,0.55,0.68,2026-08-03,750,N20,VIIRS,n,2.0NRT,294.31,3.63,N
31.39883,-102.1349,306.96,0.48,0.64,2026-08-03,750,N20,VIIRS,n,2.0NRT,292.79,0.81,N
31.44433,-102.1922,311.23,0.48,0.65,2026-08-03,750,N20,VIIRS,n,2.0NRT,292.84,0.93,N
31.44702,-102.19117,302.58,0.48,0.65,2026-08-03,750,N20,VIIRS,n,2.0NRT,292.57,0.88,N
31.4734,-102.88712,306.07,0.53,0.67,2026-08-03,750,N20,VIIRS,n,2.0NRT,292.57,1.4,N
31.48164,-97.24136,304.82,0.49,0.48,2026-08-03,750,N20,VIIRS,n,2.0NRT,294.74,1.25,N
31.48337,-97.24255,306.4,0.49,0.48,2026-08-03,750,N20,VIIRS,n,2.0NRT,295.23,1.34,N
31.57864,-101.55636,315.17,0.44,0.62,2026-08-03,750,N20,VIIRS,n,2.0NRT,292.2,1.33,N
31.70893,-97.59393,304.94,0.51,0.5,2026-08-03,750,N20,VIIRS,n,2.0NRT,293.67,1.54,N
31.71623,-101.52056,314.52,0.44,0.62,2026-08-03,750,N20,VIIRS,n,2.0NRT,292.17,4.35,N
31.72199,-101.52002,367,0.44,0.62,2026-08-03,750,N20,VIIRS,h,2.0NRT,293.12,4.35,N
31.74665,-101.72095,305.5,0.45,0.63,2026-08-03,750,N20,VIIRS,n,2.0NRT,293.03,1.12,N
31.74718,-101.72353,308.98,0.45,0.63,2026-08-03,750,N20,VIIRS,n,2.0NRT,292.89,1.12,N
31.75987,-103.60529,306.75,0.59,0.7,2026-08-03,750,N20,VIIRS,n,2.0NRT,292.73,1.58,N
31.76896,-103.52241,305.07,0.58,0.7,2026-08-03,750,N20,VIIRS,n,2.0NRT,293.82,1.32,N
31.79298,-102.10558,306.43,0.48,0.65,2026-08-03,750,N20,VIIRS,n,2.0NRT,292.46,0.38,N
31.79504,-103.52652,311.45,0.58,0.7,2026-08-03,750,N20,VIIRS,n,2.0NRT,292.21,1.46,N
31.81115,-102.3178,316.37,0.49,0.65,2026-08-03,750,N20,VIIRS,n,2.0NRT,292.33,1.53,N
31.83474,-104.24708,305.14,0.64,0.72,2026-08-03,750,N20,VIIRS,n,2.0NRT,293.16,1.58,N
31.84414,-101.79434,309.35,0.46,0.63,2026-08-03,750,N20,VIIRS,n,2.0NRT,294.07,1.07,N
31.84536,-101.79543,311.3,0.46,0.63,2026-08-03,750,N20,VIIRS,n,2.0NRT,293.69,1.1,N
32.01118,-102.04247,310.36,0.48,0.64,2026-08-03,750,N20,VIIRS,n,2.0NRT,293.34,1.37,N
32.04379,-103.39115,302.18,0.57,0.69,2026-08-03,750,N20,VIIRS,n,2.0NRT,291.87,0.59,N
32.04872,-103.39213,303.93,0.57,0.69,2026-08-03,750,N20,VIIRS,n,2.0NRT,292.19,0.95,N
32.07264,-102.58894,302.17,0.51,0.66,2026-08-03,750,N20,VIIRS,n,2.0NRT,291.67,0.5,N
32.13173,-102.4305,303.44,0.5,0.66,2026-08-03,750,N20,VIIRS,n,2.0NRT,292.64,1.58,N
32.13203,-102.43592,313.38,0.5,0.66,2026-08-03,750,N20,VIIRS,n,2.0NRT,291.97,1.85,N
32.15511,-101.93211,306.52,0.47,0.64,2026-08-03,750,N20,VIIRS,n,2.0NRT,293.26,0.89,N
32.15722,-101.93205,303.59,0.47,0.64,2026-08-03,750,N20,VIIRS,n,2.0NRT,292.51,1.33,N
32.1625,-104.29607,310.33,0.65,0.73,2026-08-03,750,N20,VIIRS,n,2.0NRT,292.76,1.24,N
32.16516,-104.29734,311.59,0.65,0.73,2026-08-03,750,N20,VIIRS,n,2.0NRT,292.94,1.39,N
32.18176,-101.38794,304.08,0.44,0.62,2026-08-03,750,N20,VIIRS,n,2.0NRT,293.55,0.28,N
32.2474,-97.55045,314.58,0.52,0.5,2026-08-03,750,N20,VIIRS,n,2.0NRT,295.56,2.24,N
32.2478,-97.55412,312.54,0.52,0.5,2026-08-03,750,N20,VIIRS,n,2.0NRT,294.16,1.62,N
32.27661,-92.73054,307.56,0.44,0.39,2026-08-03,750,N20,VIIRS,n,2.0NRT,295.04,1.48,N
32.28244,-101.4105,306.79,0.44,0.62,2026-08-03,750,N20,VIIRS,n,2.0NRT,294.71,1.04,N
32.31353,-90.1349,310.38,0.39,0.36,2026-08-03,750,N20,VIIRS,n,2.0NRT,293.15,1.23,N
32.32508,-101.53525,307.25,0.45,0.63,2026-08-03,750,N20,VIIRS,n,2.0NRT,293.49,0.63,N
32.35664,-103.41161,305.57,0.58,0.7,2026-08-03,750,N20,VIIRS,n,2.0NRT,291.95,0.93,N
32.35759,-103.41194,305.35,0.58,0.7,2026-08-03,750,N20,VIIRS,n,2.0NRT,292.25,0.58,N
32.41258,-91.4878,302.84,0.41,0.37,2026-08-03,750,N20,VIIRS,n,2.0NRT,292.55,0.61,N
32.4551,-97.04163,314.27,0.49,0.48,2026-08-03,750,N20,VIIRS,n,2.0NRT,297.28,2.78,N
32.45906,-97.03577,309.33,0.49,0.48,2026-08-03,750,N20,VIIRS,n,2.0NRT,298.94,2.88,N
32.48352,-92.15046,308.57,0.43,0.38,2026-08-03,750,N20,VIIRS,n,2.0NRT,294.34,0.98,N
32.49271,-95.54138,330.87,0.4,0.44,2026-08-03,750,N20,VIIRS,n,2.0NRT,293.41,2.3,N
32.49633,-95.53641,304.22,0.4,0.44,2026-08-03,750,N20,VIIRS,n,2.0NRT,293.1,0.76,N
32.53787,-101.67225,316.45,0.46,0.63,2026-08-03,750,N20,VIIRS,n,2.0NRT,292.75,1.4,N
32.53817,-101.67717,306.58,0.46,0.63,2026-08-03,750,N20,VIIRS,n,2.0NRT,291.83,1.4,N
32.6993,-103.79052,301.49,0.61,0.71,2026-08-03,750,N20,VIIRS,n,2.0NRT,290.04,0.69,N
32.70068,-103.79171,300.17,0.61,0.71,2026-08-03,750,N20,VIIRS,n,2.0NRT,289.91,0.53,N
32.91272,-94.47444,305.53,0.54,0.42,2026-08-03,750,N20,VIIRS,n,2.0NRT,292.14,0.73,N
32.95691,-92.44795,303.29,0.44,0.38,2026-08-03,750,N20,VIIRS,n,2.0NRT,291.86,0.36,N
32.98207,-89.96791,301.71,0.39,0.36,2026-08-03,750,N20,VIIRS,n,2.0NRT,291.48,0.47,N
33.85196,-89.80445,302.2,0.39,0.36,2026-08-03,750,N20,VIIRS,n,2.0NRT,290.54,0.35,N
33.87674,-94.55351,305.46,0.56,0.43,2026-08-03,750,N20,VIIRS,n,2.0NRT,291.34,1.09,N
33.88128,-94.48564,306.62,0.55,0.43,2026-08-03,750,N20,VIIRS,n,2.0NRT,292.32,0.86,N
34.217,-93.05492,303.51,0.48,0.4,2026-08-03,750,N20,VIIRS,n,2.0NRT,293.08,0.85,N
34.41586,-89.64091,330.27,0.39,0.36,2026-08-03,750,N20,VIIRS,n,2.0NRT,291.78,3.6,N
34.42243,-92.61173,305.91,0.46,0.39,2026-08-03,750,N20,VIIRS,n,2.0NRT,291.46,0.49,N
34.57844,-95.29459,322.69,0.41,0.45,2026-08-03,750,N20,VIIRS,n,2.0NRT,296.05,2.4,N
34.9819,-90.03999,307.1,0.39,0.36,2026-08-03,750,N20,VIIRS,n,2.0NRT,291.34,1.32,N
35.04706,-90.16466,332.4,0.4,0.37,2026-08-03,750,N20,VIIRS,n,2.0NRT,292.31,4.21,N
35.06851,-90.14671,325.78,0.4,0.37,2026-08-03,750,N20,VIIRS,n,2.0NRT,291.9,2.47,N
35.08702,-90.08508,304.62,0.39,0.37,2026-08-03,750,N20,VIIRS,n,2.0NRT,293.93,0.91,N
35.61008,-89.9452,318.21,0.39,0.37,2026-08-03,750,N20,VIIRS,n,2.0NRT,292.77,1.83,N
35.64938,-89.93214,332.57,0.39,0.37,2026-08-03,750,N20,VIIRS,n,2.0NRT,292.53,2.67,N
35.67021,-89.96487,301.74,0.4,0.37,2026-08-03,750,N20,VIIRS,n,2.0NRT,291.54,0.53,N
35.79645,-91.74427,316.69,0.44,0.38,2026-08-03,750,N20,VIIRS,n,2.0NRT,292,1.7,N
36.19638,-95.81353,316.16,0.46,0.47,2026-08-03,750,N20,VIIRS,n,2.0NRT,296.46,2.08,N
36.5186,-97.84138,311.36,0.6,0.53,2026-08-03,750,N20,VIIRS,n,2.0NRT,293.21,1.8,N
36.52101,-97.84066,310.62,0.6,0.53,2026-08-03,750,N20,VIIRS,n,2.0NRT,293.99,2.06,N
20.94631,-89.66433,311.21,0.44,0.38,2026-08-03,752,N20,VIIRS,n,2.0NRT,294.65,2.31,N
22.2635,-97.80582,337.06,0.41,0.45,2026-08-03,752,N20,VIIRS,n,2.0NRT,296.32,5.35,N
22.26398,-97.80976,339.18,0.41,0.45,2026-08-03,752,N20,VIIRS,n,2.0NRT,294.88,5.35,N
22.26759,-97.80523,316.92,0.41,0.45,2026-08-03,752,N20,VIIRS,n,2.0NRT,295.26,5.35,N
